	rxnNames	abbreviation	equation	lowbnd	uppbnd	obj_coef
878	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1)	LPLIPAL1A141	[c] : h2o + 1tdec7eg3p --> h + glyc3p + ttdcea	0	1000	0
879	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0)	LPLIPAL1A160	[c] : h2o + 1hdecg3p --> h + hdca + glyc3p	0	1000	0
880	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1)	LPLIPAL1A161	[c] : h2o + 1hdec9eg3p --> h + hdcea + glyc3p	0	1000	0
881	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0)	LPLIPAL1A180	[c] : h2o + 1odecg3p --> h + ocdca + glyc3p	0	1000	0
882	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1)	LPLIPAL1A181	[c] : h2o + 1odec11eg3p --> h + ocdcea + glyc3p	0	1000	0
883	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0)	LPLIPAL1E120	[c] : h2o + 1agpe120 --> h + ddca + g3pe	0	1000	0
884	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:0)	LPLIPAL1E140	[c] : h2o + 1agpe140 --> h + ttdca + g3pe	0	1000	0
885	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1)	LPLIPAL1E141	[c] : h2o + 1agpe141 --> h + g3pe + ttdcea	0	1000	0
886	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0)	LPLIPAL1E160	[c] : h2o + 1agpe160 --> h + hdca + g3pe	0	1000	0
887	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1)	LPLIPAL1E161	[c] : h2o + 1agpe161 --> h + hdcea + g3pe	0	1000	0
888	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0)	LPLIPAL1E180	[c] : h2o + 1agpe180 --> h + ocdca + g3pe	0	1000	0
889	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:1)	LPLIPAL1E181	[c] : h2o + 1agpe181 --> h + ocdcea + g3pe	0	1000	0
890	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0)	LPLIPAL1G120	[c] : h2o + 1agpg120 --> h + ddca + g3pg	0	1000	0
891	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0)	LPLIPAL1G140	[c] : h2o + 1agpg140 --> h + ttdca + g3pg	0	1000	0
892	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1)	LPLIPAL1G141	[c] : h2o + 1agpg141 --> h + g3pg + ttdcea	0	1000	0
893	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0)	LPLIPAL1G160	[c] : h2o + 1agpg160 --> h + hdca + g3pg	0	1000	0
894	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1)	LPLIPAL1G161	[c] : h2o + 1agpg161 --> h + hdcea + g3pg	0	1000	0
895	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0)	LPLIPAL1G180	[c] : h2o + 1agpg180 --> h + ocdca + g3pg	0	1000	0
896	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1)	LPLIPAL1G181	[c] : h2o + 1agpg181 --> h + ocdcea + g3pg	0	1000	0
897	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)	LPLIPAL2A120	[c] : h2o + 2ddecg3p --> (2) h + ddca + glyc3p	0	1000	0
898	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:0)	LPLIPAL2A140	[c] : h2o + 2tdecg3p --> (2) h + ttdca + glyc3p	0	1000	0
899	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)	LPLIPAL2A141	[c] : h2o + 2tdec7eg3p --> (2) h + glyc3p + ttdcea	0	1000	0
900	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:0)	LPLIPAL2A160	[c] : h2o + 2hdecg3p --> (2) h + hdca + glyc3p	0	1000	0
901	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:1)	LPLIPAL2A161	[c] : h2o + 2hdec9eg3p --> (2) h + hdcea + glyc3p	0	1000	0
902	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:0)	LPLIPAL2A180	[c] : h2o + 2odecg3p --> (2) h + ocdca + glyc3p	0	1000	0
903	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)	LPLIPAL2A181	[c] : h2o + 2odec11eg3p --> (2) h + ocdcea + glyc3p	0	1000	0
904	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C12:0)	LPLIPAL2E120	[c] : h2o + 2agpe120 --> h + ddca + g3pe	0	1000	0
905	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)	LPLIPAL2E140	[c] : h2o + 2agpe140 --> h + ttdca + g3pe	0	1000	0
906	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)	LPLIPAL2E141	[c] : h2o + 2agpe141 --> h + g3pe + ttdcea	0	1000	0
907	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:0)	LPLIPAL2E160	[c] : h2o + 2agpe160 --> h + hdca + g3pe	0	1000	0
908	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)	LPLIPAL2E161	[c] : h2o + 2agpe161 --> h + hdcea + g3pe	0	1000	0
909	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)	LPLIPAL2E180	[c] : h2o + 2agpe180 --> h + ocdca + g3pe	0	1000	0
910	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1)	LPLIPAL2E181	[c] : h2o + 2agpe181 --> h + ocdcea + g3pe	0	1000	0
911	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)	LPLIPAL2G120	[c] : h2o + 2agpg120 --> h + ddca + g3pg	0	1000	0
912	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)	LPLIPAL2G140	[c] : h2o + 2agpg140 --> h + ttdca + g3pg	0	1000	0
913	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:1)	LPLIPAL2G141	[c] : h2o + 2agpg141 --> h + g3pg + ttdcea	0	1000	0
914	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)	LPLIPAL2G160	[c] : h2o + 2agpg160 --> h + hdca + g3pg	0	1000	0
915	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)	LPLIPAL2G161	[c] : h2o + 2agpg161 --> h + hdcea + g3pg	0	1000	0
916	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)	LPLIPAL2G180	[c] : h2o + 2agpg180 --> h + ocdca + g3pg	0	1000	0
917	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)	LPLIPAL2G181	[c] : h2o + 2agpg181 --> h + ocdcea + g3pg	0	1000	0
918	L threonine kinase	LTHRK	[c] : atp + thr_L --> h + adp + thrp	0	1000	0
919	Lysine 2,3-aminomutase (EC 5.4.3.2)	LYSAM	[c] : lys_L <==> 36dahx	-1000	1000	0
920	lysine decarboxylase	LYSDC	[c] : h + lys_L --> co2 + 15dap	0	1000	0
921	L-lysine reversible transport via proton symport	LYSt2r	h[e] + lys_L[e] <==> h[c] + lys_L[c]	-1000	1000	0
922	Arogenate dehydrogenase (NAD+)	L_AROND	[c] : nad + Largn <==> nadh + co2 + tyr_L	-1000	1000	0
923	L-Lactate dehydrogenase (ubiquinone)	L_LACD2	[c] : q8 + lac_L --> pyr + q8h2	0	1000	0
924	L-Lactate dehydrogenase (menaquinone)	L_LACD3	[c] : mqn8 + lac_L --> pyr + mql8	0	1000	0
925	L-Lactate dehydrogenase, reversible	L_LACDr	[c] : (2) ficytC + lac_L <==> (2) h + pyr + (2) focytC	-1000	1000	0
926	L-lactate reversible transport via proton symport	L_LACt2r	h[e] + lac_L[e] <==> h[c] + lac_L[c]	-1000	1000	0
927	mannitol-1-phosphate 5-dehydrogenase	M1PD	[c] : nad + mnl1p <==> h + nadh + f6p	-1000	1000	0
928	2-Methylacetyl-CoA thiolase	MACCOAT	[c] : coa + 2maacoa --> accoa + ppcoa	0	1000	0
929	beta-glucosidase (methyl-alpha-D-glucoside)	MADGBG	[c] : h2o + madg <==> glc_D + meoh	-1000	1000	0
930	alpha-glucosidase	MALT	[c] : h2o + malt --> (2) glc_D	0	1000	0
931	maltose-6-phosphate hydrolase	MALT6PH	[c] : h2o + malt6p --> g6p + glc_D	0	1000	0
932	maltose O-acetyltransferase	MALTATr	[c] : accoa + malt <==> coa + acmalt	-1000	1000	0
933	maltose transport via ABC system	MALTabc	h2o[c] + atp[c] + malt[e] --> h[c] + pi[c] + adp[c] + malt[c]	0	1000	0
934	maltose transport via PEP:Pyr PTS	MALTpts	pep[c] + malt[e] --> pyr[c] + malt6p[c]	0	1000	0
935	mannose-1-phosphate guanylyltransferase (GDP)	MAN1PT2	[c] : h + gdp + man1p --> pi + gdpmann	0	1000	0
936	mannose-6-phosphate isomerase	MAN6PI	[c] : man6p <==> f6p	-1000	1000	0
937	D-mannose transport via PEP:Pyr PTS	MANpts	pep[c] + man[e] --> pyr[c] + man6p[c]	0	1000	0
938	beta-glucosidase	MBDGBG	[c] : h2o + mbdg <==> glc_D + meoh	-1000	1000	0
939	2-methylcitrate dehydratase	MCITD	[c] : 2mcit --> h2o + 2mcacn	0	1000	0
940	methylisocitrate lyase	MCITL2	[c] : micit <==> pyr + succ	-1000	1000	0
941	2-methylcitrate synthase	MCITS	[c] : h2o + oaa + ppcoa --> h + coa + 2mcit	0	1000	0
942	Malonyl-CoA-ACP transacylase	MCOATA	[c] : ACP + malcoa <==> coa + malACP	-1000	1000	0
943	malic enzyme (NAD)	ME1	[c] : nad + mal_L --> nadh + co2 + pyr	0	1000	0
944	2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase	MECDPDH2	[c] : nadh + 2mecdp --> nad + h2o + h2mb4p	0	1000	0
945	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	MECDPS	[c] : 2p4c2me --> cmp + 2mecdp	0	1000	0
946	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	MEPCT	[c] : h + ctp + 2me4p --> ppi + 4c2me	0	1000	0
947	Hydrolysis of L-methionyl-L-alanine	METALA1c	[c] : h2o + metala <==> ala_L + met_L	-1000	1000	0
948	L-methionyl-L-alanine transport via ABC system	METALAabc	h2o[c] + atp[c] + metala[e] --> h[c] + pi[c] + adp[c] + metala[c]	0	1000	0
949	methionine adenosyltransferase	METAT	[c] : h2o + atp + met_L --> pi + ppi + amet	0	1000	0
950	D-methionine transport via ABC system	METDabc	h2o[c] + atp[c] + met_D[e] --> h[c] + pi[c] + adp[c] + met_D[c]	0	1000	0
951	methylenetetrahydrofolate reductase NADPH2	METFR	[c] : nadp + 5mthf <==> (2) h + nadph + mlthf	-1000	1000	0
952	methionine g lyase	METGL	[c] : h2o + met_L --> 2obut + nh4 + ch4s	0	1000	0
953	L-methionine S-oxide transport via ABC system	METSOX1abc	h2o[c] + atp[c] + metsox_S_L[e] --> h[c] + pi[c] + adp[c] + metsox_S_L[c]	0	1000	0
954	L-methionine R-oxide transport via ABC system	METSOX2abc	h2o[c] + atp[c] + metsox_R_L[e] --> h[c] + pi[c] + adp[c] + metsox_R_L[c]	0	1000	0
955	L-methionine-S-oxide reductase, reversible	METSOXR1r	[c] : trdrd + metsox_S_L <==> h2o + trdox + met_L	-1000	1000	0
956	5-MethyltetrahydrofolateL-homocysteine S-methyltransferase	METSr	[c] : hcys_L + 5mthf <==> h + thf + met_L	-1000	1000	0
957	L-methionine transport via ABC system	METabc	h2o[c] + atp[c] + met_L[e] --> h[c] + pi[c] + adp[c] + met_L[c]	0	1000	0
958	magnesium transport via ABC system	MG2abc	h2o[c] + atp[c] + mg2[e] --> h[c] + pi[c] + adp[c] + mg2[c]	0	1000	0
959	methylglyoxal synthase	MGSA	[c] : dhap --> pi + mthgxl	0	1000	0
960	magnesium transport in/out via permease (no H+)	MGt5	mg2[c] <==> mg2[e]	-1000	1000	0
961	2-methylisocitrate dehydratase	MICITDr	[c] : h2o + 2mcacn <==> micit	-1000	1000	0
962	Menaquinone secretion (menaquinone 7)	MK7te	mqn7[e] --> mqn7[c]	0	1000	0
963	Maltose phosphorylase	MLTP4	[c] : pi + malt <==> glc_D + g1p_B	-1000	1000	0
964	(S)-Methylmalonate semialdehyde:NAD+ oxidoreductase (CoA-propanoylating)	MMTSAO	[c] : nad + coa + mmtsa --> nadh + co2 + ppcoa	0	1000	0
965	mannitol transport via PEP:Pyr PTS	MNLpts	pep[c] + mnl[e] --> pyr[c] + mnl1p[c]	0	1000	0
966	manganese transport in via proton symport	MNt2	h[e] + mn2[e] --> h[c] + mn2[c]	0	1000	0
967	molybdate transport via ABC system	MOBDabc	h2o[c] + atp[c] + mobd[e] --> h[c] + pi[c] + adp[c] + mobd[c]	0	1000	0
968	3-methyl-2-oxobutanoate hydroxymethyltransferase	MOHMT	[c] : h2o + 3mob + mlthf --> thf + 2dhp	0	1000	0
969	MOPS transport via ABC system	MOPSabc	h2o[c] + atp[c] + mops[e] --> h[c] + pi[c] + adp[c] + mops[c]	0	1000	0
970	methanesulfonate transport via ABC system (periplasm)	MSO3abc	h2o[c] + atp[c] + mso3[e] --> h[c] + pi[c] + adp[c] + mso3[c]	0	1000	0
971	methylthioadenosine nucleosidase	MTAN	[c] : h2o + 5mta --> ade + 5mtr	0	1000	0
972	methenyltetrahydrofolate cyclohydrolase	MTHFC	[c] : h2o + methf <==> h + 10fthf	-1000	1000	0
973	methylenetetrahydrofolate dehydrogenase (NADP)	MTHFD	[c] : nadp + mlthf <==> nadph + methf	-1000	1000	0
974	muconate cycloisomerase	MUCCYCI	[c] : h + ccmuac <==> mucl	-1000	1000	0
975	Myristoyl-UDP-glucosyltransferase diglucosyl	MUDPDGT	[c] : udpg + m12dmglyc <==> h + udp + diglcpg140	-1000	1000	0
976	Myristoyl-UDP-glucosyltransferase monoglucosyl	MUDPMGT	[c] : udpg + 12dgr140 <==> h + udp + m12dmglyc	-1000	1000	0
977	Nicotinic acid transport by proton symport reversible	NACt2r	h[c] + nac[c] <==> h[e] + nac[e]	-1000	1000	0
978	NADH dehydrogenase (menaquinone-8 & 0 protons)	NADH10	[c] : h + nadh + mqn8 --> nad + mql8	0	1000	0
979	NADH dehydrogenase (ubiquinone-8 )	NADH5	[c] : h + nadh + q8 --> nad + q8h2	0	1000	0
980	NADH dehydrogenase (demethylmenaquinone-8 & 0 protons)	NADH9	[c] : h + nadh + 2dmmq8 --> nad + 2dmmql8	0	1000	0
981	NAD kinase	NADK	[c] : nad + atp --> h + nadp + adp	0	1000	0
982	NAD kinase (dTTP)	NADK2	[c] : nad + dttp --> h + nadp + dtdp	0	1000	0
983	NAD synthase (nh3)	NADS1	[c] : atp + nh4 + dnad --> h + nad + amp + ppi	0	1000	0
984	NAD synthase (glutamine-hydrolysing)	NADS2	[c] : h2o + atp + gln_L + dnad --> h + nad + glu_L + amp + ppi	0	1000	0
985	NAPRTase	NAPRT	[c] : h + prpp + nac --> ppi + nicrnt	0	1000	0
986	sodium proton antiporter (H:NA is 1:1)	NAt3_1	h[e] + na1[c] <==> h[c] + na1[e]	-1000	1000	0
987	nucleoside-diphosphate kinase (ATP:GDP)	NDPK1	[c] : atp + gdp <==> gtp + adp	-1000	1000	0
988	nucleoside-diphosphate kinase (ATP:UDP)	NDPK2	[c] : atp + udp <==> adp + utp	-1000	1000	0
989	nucleoside-diphosphate kinase (ATP:CDP)	NDPK3	[c] : atp + cdp <==> adp + ctp	-1000	1000	0
990	nucleoside-diphosphate kinase (ATP:dTDP)	NDPK4	[c] : atp + dtdp <==> adp + dttp	-1000	1000	0
991	Nucleoside-diphosphate kinase (ATP:dGDP)	NDPK5	[c] : atp + dgdp <==> adp + dgtp	-1000	1000	0
992	Nucleoside-diphosphate kinase (ATP:dUDP)	NDPK6	[c] : atp + dudp <==> adp + dutp	-1000	1000	0
993	nucleoside-diphosphate kinase (ATP:dCDP)	NDPK7	[c] : atp + dcdp <==> adp + dctp	-1000	1000	0
994	Nucleoside-diphosphate kinase (ATP:dADP)	NDPK8	[c] : atp + dadp <==> adp + datp	-1000	1000	0
995	nucleoside-diphosphate kinase (ATP:IDP)	NDPK9	[c] : atp + idp <==> adp + itp	-1000	1000	0
996	NH4tb	NH4tb	nh4[e] <==> nh4[c]	-1000	1000	0
997	nicotinamidase	NNAM	[c] : h2o + ncam --> nh4 + nac	0	1000	0
998	nicotinate-nucleotide adenylyltransferase	NNATr	[c] : h + atp + nicrnt --> ppi + dnad	0	1000	0
999	Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase	NNDMBRT	[c] : nicrnt + dmbzid --> h + nac + 5prdmbz	0	1000	0
1000	nicotinate-nucleotide diphosphorylase (carboxylating)	NNDPR	[c] : (2) h + prpp + quln --> co2 + ppi + nicrnt	0	1000	0
1001	nitrate transport in via nitrite antiport	NO3t7	no2[c] + no3[e] --> no2[e] + no3[c]	0	1000	0
1002	nucleotide phosphatase	NP1_r	[c] : h + nac + r1p <==> pi + nicrns	-1000	1000	0
1003	Spore photoproduct lyase (EC 4.1.99.-)	NP2MSUCCS	[c] : fum + 2mnptl --> np2msucc	0	1000	0
1004	Nicotinate D-ribonucleotide phosphohydrolase	NT5C	[c] : h2o + nicrnt --> pi + nicrns	0	1000	0
1005	5'-nucleotidase (dUMP)	NTD1	[c] : h2o + dump --> pi + duri	0	1000	0
1006	5'-nucleotidase (XMP)	NTD10	[c] : h2o + xmp --> pi + xtsn	0	1000	0
1007	5'-nucleotidase (IMP)	NTD11	[c] : h2o + imp --> pi + ins	0	1000	0
1008	5'-nucleotidase (UMP)	NTD2	[c] : h2o + ump --> pi + uri	0	1000	0
1009	5'-nucleotidase (dCMP)	NTD3	[c] : h2o + dcmp --> pi + dcyt	0	1000	0
1010	5'-nucleotidase (CMP)	NTD4	[c] : h2o + cmp --> pi + cytd	0	1000	0
1011	5'-nucleotidase (dTMP)	NTD5	[c] : h2o + dtmp --> pi + thymd	0	1000	0
1012	5-nucleotidase (dTMP)	NTD5_a	[c] : h2o + nmn --> pi + rnam	0	1000	0
1013	5'-nucleotidase (dAMP)	NTD6	[c] : h2o + damp --> pi + dad_2	0	1000	0
1014	5'-nucleotidase (AMP)	NTD7	[c] : h2o + amp --> pi + adn	0	1000	0
1015	5'-nucleotidase (dGMP)	NTD8	[c] : h2o + dgmp --> pi + dgsn	0	1000	0
1016	5'-nucleotidase (GMP)	NTD9	[c] : h2o + gmp --> pi + gsn	0	1000	0
1017	nitrite Reductase (NADH)	NTRIR2x	[c] : (5) h + (3) nadh + no2 --> (3) nad + (2) h2o + nh4	0	1000	0
1018	Nitrite reductase (NADP)	NTRIR2y	[c] : (5) h + (3) nadph + no2 --> (3) nadp + (2) h2o + nh4	0	1000	0
1019	o2 transport (diffusion)	O2t	o2[e] <==> o2[c]	-1000	1000	0
1020	2-Oxobutanoate dehydrogenase, cytosolic	OBDHc	[c] : nad + coa + 2obut --> nadh + co2 + ppcoa	0	1000	0
1021	2-Oxobutanoate formate lyase	OBTFL	[c] : coa + 2obut --> for + ppcoa	0	1000	0
1022	ornithine carbamoyltransferase	OCBT	[c] : cbp + orn <==> h + pi + citr_L	-1000	1000	0
1023	fatty acid transport via diffusion	OCDCAtr	ocdca[e] <==> ocdca[c]	-1000	1000	0
1024	3-oxoacid CoA-transferase (Succinyl-CoA: acetoacetate)	OCOAT1r	[c] : acac + succoa <==> aacoa + succ	-1000	1000	0
1025	2-octaprenyl-6-hydroxyphenol methylase	OHPHM	[c] : amet + 2ohph --> h + ahcys + 2omph	0	1000	0
1026	2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate)	OIVD1r	[c] : nad + coa + 4mop <==> nadh + co2 + ivcoa	-1000	1000	0
1027	2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate)	OIVD2	[c] : nad + coa + 3mob --> nadh + co2 + ibcoa	0	1000	0
1028	2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate)	OIVD3	[c] : nad + coa + 3mop --> nadh + 2mbcoa + co2	0	1000	0
1029	2-Octaprenyl-6-methoxy-benzoquinol methylase	OMBZLM	[c] : amet + 2ombzl --> h + ahcys + 2ommbl	0	1000	0
1030	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (anaerobic)	OMMBLHX3	[c] : nad + (3) h2o + (2) atp + 2ommbl --> (3) h + nadh + (2) pi + (2) adp + 2omhmbl	0	1000	0
1031	orotidine-5'-phosphate decarboxylase	OMPDC	[c] : h + orot5p --> co2 + ump	0	1000	0
1032	2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	OMPHHX3	[c] : nad + (3) h2o + (2) atp + 2omph --> (3) h + nadh + (2) pi + (2) adp + 2ombzl	0	1000	0
1033	2-oxoglutarate synthase (rev)	OOR2r	[c] : co2 + fdxrd + succoa <==> h + akg + coa + fdxox	-1000	1000	0
1034	Octaprenyl-hydroxybenzoate decarboxylase	OPHBDC	[c] : h + 3ophb --> co2 + 2oph	0	1000	0
1035	2-Octaprenylphenol hydroxylase (anaerobic)	OPHHX3	[c] : nad + (3) h2o + (2) atp + 2oph --> (3) h + nadh + (2) pi + (2) adp + 2ohph	0	1000	0
1036	ornithine cyclodeaminase	ORNCD	[c] : orn --> nh4 + pro_L	0	1000	0
1037	ornithine transacetylase	ORNTAC	[c] : glu_L + acorn <==> acglu + orn	-1000	1000	0
1038	Orotidine-5'-phosphate pyrophosphate phosphoribosyltransferase	OROTPT	[c] : prpp + orot --> ppi + orot5p	0	1000	0
1039	Oxalate secretion by diffusion	OXAte	oxa[c] --> oxa[e]	0	1000	0
1040	3-oxoadipate enol-lactone hydrolase	OXOAEL	[c] : h2o + 5odhf2a --> h + 3oxoadp	0	1000	0
1041	1-pyrroline-5-carboxylate dehydrogenase	P5CD	[c] : nad + (2) h2o + 1pyr5c --> h + nadh + glu_L	0	1000	0
1042	L-ProlineNADP+ 5-oxidoreductase	P5CRyr	[c] : nadp + pro_L <==> (2) h + nadph + 1pyr5c	-1000	1000	0
1043	anteisoheptadecanoyl-phosphatidic acid phosphatase	PAAI17P	[c] : h2o + paai17 --> pi + 12daihdglyc	0	1000	0
1044	phenylacetate-CoA ligase (hydroxyphenylacetate)	PACCOAL2r	[c] : coa + 4hphac + atp <==> amp + ppi + hphaccoa	-1000	1000	0
1045	phenylacetate-CoA ligase	PACCOALr	[c] : coa + atp + pac <==> amp + ppi + phaccoa	-1000	1000	0
1046	phenylacetate transport in via proton symporter	PACt2r	h[e] + pac[e] <==> h[c] + pac[c]	-1000	1000	0
1047	isoheptadecanoyl-phosphatidic acid phosphatase	PAI17P	[c] : h2o + pai17 --> pi + 12dihdglyc	0	1000	0
1048	pantothenate synthase	PANTS	[c] : atp + pant_R + ala_B --> h + amp + ppi + pnto_R	0	1000	0
1049	Phosphatidate phosphatase (n-C18:0)	PAPA180	[c] : h2o + pa180 --> 12dgr180 + pi	0	1000	0
1050	phospho-N-acetylmuramoyl-pentapeptide-transferase (gamma-glutamate)	PAPPT2	[c] : udcpp + uGgla --> ump + uaGgla	0	1000	0
1051	phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)	PAPPT3	[c] : udcpp + ugmda --> ump + uagmda	0	1000	0
1052	Phosphate butyryltransferase (EC 2.3.1.19)	PBUTT	[c] : pi + btcoa <==> coa + butpi	-1000	1000	0
1053	Lead (Pb+2) ABC transporter	PBt	h2o[c] + atp[c] + pb[c] --> h[c] + pi[c] + adp[c] + pb[e]	0	1000	0
1054	pyruvate carboxylase	PC	[c] : atp + pyr + hco3 --> h + pi + adp + oaa	0	1000	0
1055	precorrin-4 C11-methyltransferase	PC11M	[c] : amet + pre4 --> h + ahcys + pre5	0	1000	0
1056	precorrin-3B C17-methyltransferase	PC17M	[c] : amet + pre3b --> (3) h + ahcys + pre4	0	1000	0
1057	precorrin-6A reductase	PC6AR	[c] : h + nadph + pre6a --> nadp + pre6b	0	1000	0
1058	precorrin-6Y C5,15-methyltransferase (decarboxylating)	PC6YM	[c] : (2) amet + pre6b --> (2) h + co2 + (2) ahcys + pre8	0	1000	0
1059	precorrin-8X methylmutase	PC8XM	[c] : h + pre8 --> hgbyr	0	1000	0
1060	p-cresol transport via proton symport	PCRESOLt2r	h[e] + pcresol[e] <==> h[c] + pcresol[c]	-1000	1000	0
1061	pyruvate dehydrogenase (lipoamide)	PDHa	[c] : h + pyr + lpam --> co2 + adhlam	0	1000	0
1062	pyruvate dehydrogenase (dihydrolipoamide) reversible	PDHbr	[c] : coa + adhlam <==> accoa + dhlam	-1000	1000	0
1063	pyruvate dehydrogenase (dihydrolipoamide dehydrogenase)	PDHc	[c] : nad + dhlam --> h + nadh + lpam	0	1000	0
1064	pyridoxine 5'-phosphate oxidase	PDX5PO	[c] : o2 + pdx5p --> h2o2 + pydx5p	0	1000	0
1065	pyridoxine 5-phosphate oxidase (anaerboic	PDX5PO2	[c] : nad + pdx5p --> h + nadh + pydx5p	0	1000	0
1066	Peptidoglycan subunit synthesis	PEPGLY	[c] : h + uaagmda + PGPm1 --> co2 + udcpdp + PGP	0	1000	0
1067	phosphofructokinase	PFK	[c] : atp + f6p --> h + adp + fdp	0	1000	0
1068	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase, beta subunit (EC 2.7.1.90)	PFK(ppi)	[c] : ppi + f6p --> h + pi + fdp	0	1000	0
1069	Phosphofructokinase	PFK_2	[c] : atp + tag6p_D --> h + adp + tagdp_D	0	1000	0
1070	ATPSedoheptulose 7-phosphate 1-phosphotransferase	PFK_3	[c] : atp + s7p --> h + adp + s17bp	0	1000	0
1071	pyruvate formate lyase	PFL	[c] : coa + pyr --> accoa + for	0	1000	0
1072	phosphoglucosamine mutase	PGAMT	[c] : gam1p <==> gam6p	-1000	1000	0
1073	3-Phospho-D-glycerateNAD+ 2-oxidoreductase	PGCDr	[c] : nad + 3pg <==> h + nadh + 3php	-1000	1000	0
1074	glucose-6-phosphate isomerase	PGI	[c] : g6p <==> f6p	-1000	1000	0
1075	phosphoglycerate kinase	PGK	[c] : atp + 3pg <==> adp + 13dpg	-1000	1000	0
1076	Phosphoglycolate phosphatase	PGLYCP	[c] : h2o + 2pglyc --> pi + glyclt	0	1000	0
1077	phosphoglycerate mutase	PGM	[c] : 2pg <==> 3pg	-1000	1000	0
1078	phosphoglucomutase	PGMT	[c] : g1p <==> g6p	-1000	1000	0
1079	phosphoglucomutase	PGMT2	[c] : g1p_B <==> g6p_B	-1000	1000	0
1080	Polyglycerol-phosphate alpha-glucosyltransferase	PGPGT	[c] : (45) udpg + prl45tca <==> (45) h + (45) udp + prl45tcaglc	-1000	1000	0
1081	phosphatidylglycerol phosphate phosphatase (n-C14:0)	PGPP120	[c] : h2o + pgp120 --> pi + pg120	0	1000	0
1082	phosphatidylglycerol phosphate phosphatase (n-C14:0)	PGPP140	[c] : h2o + pgp140 --> pi + pg140	0	1000	0
1083	phosphatidylglycerol phosphate phosphatase (n-C14:1)	PGPP141	[c] : h2o + pgp141 --> pi + pg141	0	1000	0
1084	phosphatidylglycerol phosphate phosphatase (n-C16:0)	PGPP160	[c] : h2o + pgp160 --> pi + pg160	0	1000	0
1085	phosphatidylglycerol phosphate phosphatase (n-C16:1)	PGPP161	[c] : h2o + pgp161 --> pi + pg161	0	1000	0
1086	phosphatidylglycerol phosphate phosphatase (n-C18:0)	PGPP180	[c] : h2o + pgp180 --> pi + pg180	0	1000	0
