	rxnNames	abbreviation	equation	lowbnd	uppbnd	obj_coef
869	methanesulfonate transport via ABC system (periplasm)	MSO3abc	atp[c] + h2o[c] + mso3[e] --> adp[c] + h[c] + mso3[c] + pi[c]	0	1000	0
870	methylthioadenosine nucleosidase	MTAN	[c] : 5mta + h2o --> 5mtr + ade	0	1000	0
871	Methenyltetrahydrofolate Cyclohydrolase	MTHFC	[c] : h2o + methf <==> 10fthf + h	-1000	1000	0
872	Methylenetetrahydrofolate Dehydrogenase (NADP)	MTHFD	[c] : mlthf + nadp <==> methf + nadph	-1000	1000	0
873	maltose trehalose isomerase	MTI	[c] : tre <==> malt	-1000	1000	0
874	N-Acetyl-L-Aspartate Amidohydrolase	NACASPAH	[c] : Nacasp + h2o --> ac + asp_L	0	1000	0
875	Nicotinic acid transport by proton symport reversible	NACt2r	h[c] + nac[c] <==> h[e] + nac[e]	-1000	1000	0
876	NADH dehydrogenase (menaquinone-8 & 0 protons)	NADH10	[c] : h + mqn8 + nadh --> mql8 + nad	0	1000	0
877	NADH dehydrogenase (ubiquinone-8 )	NADH5	[c] : h + nadh + q8 --> nad + q8h2	0	1000	0
878	NADH dehydrogenase (demethylmenaquinone-8 & 0 protons)	NADH9	[c] : 2dmmq8 + h + nadh --> 2dmmql8 + nad	0	1000	0
879	NAD Kinase	NADK	[c] : atp + nad --> adp + h + nadp	0	1000	0
880	NAD kinase (dTTP)	NADK2	[c] : dttp + nad --> dtdp + h + nadp	0	1000	0
881	NAD synthase (nh3)	NADS1	[c] : atp + dnad + nh4 --> amp + h + nad + ppi	0	1000	0
882	NAD Synthase (Glutamine-Hydrolysing)	NADS2	[c] : atp + dnad + gln_L + h2o --> amp + glu_L + h + nad + ppi	0	1000	0
883	NAPRTase	NAPRT	[c] : h + nac + prpp --> nicrnt + ppi	0	1000	0
884	Sodium Proton Antiporter (H:Na Is 1:1)	NAt3_1	h[e] + na1[c] <==> h[c] + na1[e]	-1000	1000	0
885	Nucleoside-Diphosphate Kinase (ATP:GDP)	NDPK1	[c] : atp + gdp <==> adp + gtp	-1000	1000	0
886	Nucleoside-Diphosphate Kinase (ATP:UDP)	NDPK2	[c] : atp + udp <==> adp + utp	-1000	1000	0
887	Nucleoside-Diphosphate Kinase (ATP:CDP)	NDPK3	[c] : atp + cdp <==> adp + ctp	-1000	1000	0
888	Nucleoside-Diphosphate Kinase (ATP:dTDP)	NDPK4	[c] : atp + dtdp <==> adp + dttp	-1000	1000	0
889	Nucleoside-Diphosphate Kinase (ATP:dGDP)	NDPK5	[c] : atp + dgdp <==> adp + dgtp	-1000	1000	0
890	Nucleoside-Diphosphate Kinase (ATP:dUDP)	NDPK6	[c] : atp + dudp <==> adp + dutp	-1000	1000	0
891	Nucleoside-Diphosphate Kinase (ATP:dCDP)	NDPK7	[c] : atp + dcdp <==> adp + dctp	-1000	1000	0
892	Nucleoside-Diphosphate Kinase (ATP:dADP)	NDPK8	[c] : atp + dadp <==> adp + datp	-1000	1000	0
893	Nucleoside-Diphosphate Kinase (ATP:IDP)	NDPK9	[c] : atp + idp <==> adp + itp	-1000	1000	0
894	Sialidase, Cytosol (Neu2)	NEU23	[c] : gt1b_hs + h2o --> acnam + gd1b_hs	0	1000	0
895	Transport of Ammonium ion	NH4tb	nh4[e] <==> nh4[c]	-1000	1000	0
896	nicotinamide-nucleotide adenylyltransferase	NMNAT	[c] : atp + h + nmn --> nad + ppi	0	1000	0
897	NMN phosphatase	NMNPH	[c] : adp + h + nmn --> atp + rnam	0	1000	0
898	nicotinamidase	NNAM	[c] : h2o + ncam --> nac + nh4	0	1000	0
899	Nicotinate-Nucleotide Adenylyltransferase	NNATr	[c] : atp + h + nicrnt --> dnad + ppi	0	1000	0
900	Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase	NNDMBRT	[c] : dmbzid + nicrnt --> 5prdmbz + h + nac	0	1000	0
901	Nicotinate-Nucleotide Diphosphorylase (Carboxylating)	NNDPR	[c] : (2) h + prpp + quln --> co2 + nicrnt + ppi	0	1000	0
902	R04987	NOPHMO	[c] : 2oph + h + nadph + o2 --> 2ohph + h2o + nadp	0	1000	0
903	nucleotide phosphatase	NP1_r	[c] : h + nac + r1p <==> nicrns + pi	-1000	1000	0
904	Spore photoproduct lyase (EC 4.1.99.-)	NP2MSUCCS	[c] : 2mnptl + fum --> np2msucc	0	1000	0
905	5-Nucleotidase (dUMP)	NTD1	[c] : dump + h2o --> duri + pi	0	1000	0
906	5-Nucleotidase (XMP)	NTD10	[c] : h2o + xmp --> pi + xtsn	0	1000	0
907	5-Nucleotidase (IMP)	NTD11	[c] : h2o + imp --> ins + pi	0	1000	0
908	5-Nucleotidase (UMP)	NTD2	[c] : h2o + ump --> pi + uri	0	1000	0
909	5-Nucleotidase (CMP)	NTD4	[c] : cmp + h2o --> cytd + pi	0	1000	0
910	5-Nucleotidase (dTMP)	NTD5	[c] : dtmp + h2o --> pi + thymd	0	1000	0
911	5-Nucleotidase (dAMP)	NTD6	[c] : damp + h2o --> dad_2 + pi	0	1000	0
912	5-Nucleotidase (AMP)	NTD7	[c] : amp + h2o --> adn + pi	0	1000	0
913	5-Nucleotidase (dGMP)	NTD8	[c] : dgmp + h2o --> dgsn + pi	0	1000	0
914	5-Nucleotidase (GMP)	NTD9	[c] : gmp + h2o --> gsn + pi	0	1000	0
915	nitrite Reductase (NADH)	NTRIR2x	[c] : (5) h + (3) nadh + no2 --> (2) h2o + (3) nad + nh4	0	1000	0
916	Nitrite reductase (NADP)	NTRIR2y	[c] : (5) h + (3) nadph + no2 --> (2) h2o + (3) nadp + nh4	0	1000	0
917	O2 Transport (Diffusion)	O2t	o2[e] <==> o2[c]	-1000	1000	0
918	ITP oxaloacetate carboxy lyase adding ITP phosphoenolpyruvate forming, irreversible	OAACLi	[c] : itp + oaa --> co2 + idp + pep	0	1000	0
919	Oxaloacetate Decarboxylase	OAADC	[c] : h + oaa --> co2 + pyr	0	1000	0
920	2-Oxobutanoate Dehydrogenase, Cytosolic	OBDHc	[c] : 2obut + coa + nad --> co2 + nadh + ppcoa	0	1000	0
921	2-Oxobutanoate formate lyase	OBTFL	[c] : 2obut + coa --> for + ppcoa	0	1000	0
922	ornithine carbamoyltransferase	OCBT	[c] : cbp + orn <==> citr_L + h + pi	-1000	1000	0
923	2-octaprenyl-6-hydroxyphenol methylase	OHPHM	[c] : 2ohph + amet --> 2omph + ahcys + h	0	1000	0
924	2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate)	OIVD1r	[c] : 4mop + coa + nad <==> co2 + ivcoa + nadh	-1000	1000	0
925	2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate)	OIVD2	[c] : 3mob + coa + nad --> co2 + ibcoa + nadh	0	1000	0
926	2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate)	OIVD3	[c] : 3mop + coa + nad --> 2mbcoa + co2 + nadh	0	1000	0
927	2-Octaprenyl-6-methoxy-benzoquinol methylase	OMBZLM	[c] : 2ombzl + amet --> 2ommbl + ahcys + h	0	1000	0
928	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (anaerobic)	OMMBLHX3	[c] : 2ommbl + (2) atp + (3) h2o + nad --> 2omhmbl + (2) adp + (3) h + nadh + (2) pi	0	1000	0
929	Orotidine-5-Phosphate Decarboxylase	OMPDC	[c] : h + orot5p --> co2 + ump	0	1000	0
930	2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	OMPHHX3	[c] : 2omph + (2) atp + (3) h2o + nad --> 2ombzl + (2) adp + (3) h + nadh + (2) pi	0	1000	0
931	2-oxoglutarate synthase (rev)	OOR2r	[c] : co2 + fdxrd + succoa <==> akg + coa + fdxox + h	-1000	1000	0
932	5-Oxoproline Amidohydrolase (ATP-Hydrolysing) (Ir)	OPAHir	[c] : 5oxpro + atp + (2) h2o --> adp + glu_L + h + pi	0	1000	0
933	Octaprenyl-hydroxybenzoate decarboxylase	OPHBDC	[c] : 3ophb + h --> 2oph + co2	0	1000	0
934	2-Octaprenylphenol hydroxylase (anaerobic)	OPHHX3	[c] : 2oph + (2) atp + (3) h2o + nad --> 2ohph + (2) adp + (3) h + nadh + (2) pi	0	1000	0
935	ornithine cyclodeaminase	ORNCD	[c] : orn --> nh4 + pro_L	0	1000	0
936	Ornithine Decarboxylase	ORNDC	[c] : h + orn --> co2 + ptrc	0	1000	0
937	ornithine transaminase	ORNTA	[c] : akg + orn --> glu5sa + glu_L	0	1000	0
938	Orotidine-5-phosphate pyrophosphate phosphoribosyltransferase	OROTPT	[c] : orot + prpp --> orot5p + ppi	0	1000	0
939	S adenosyl L methionine precorrin 1 C methyltransferase	P1CM	[c] : amet + pre1 <==> ahcys + dscl	-1000	1000	0
940	1-pyrroline-5-carboxylate dehydrogenase	P5CD	[c] : 1pyr5c + (2) h2o + nad --> glu_L + h + nadh	0	1000	0
941	L-ProlineNADP+ 5-oxidoreductase	P5CRyr	[c] : nadp + pro_L <==> 1pyr5c + (2) h + nadph	-1000	1000	0
942	anteisoheptadecanoyl-phosphatidic acid phosphatase	PAAI17P	[c] : h2o + paai17 --> 12daihdglyc + pi	0	1000	0
943	isoheptadecanoyl-phosphatidic acid phosphatase	PAI17P	[c] : h2o + pai17 --> 12dihdglyc + pi	0	1000	0
944	pantothenate synthase	PANTS	[c] : ala_B + atp + pant_R --> amp + h + pnto_R + ppi	0	1000	0
945	phospho-N-acetylmuramoyl-pentapeptide-transferase (gamma-glutamate)	PAPPT2	[c] : uGgla + udcpp --> uaGgla + ump	0	1000	0
946	phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)	PAPPT3	[c] : udcpp + ugmda --> uagmda + ump	0	1000	0
947	Phosphate butyryltransferase (EC 2.3.1.19)	PBUTT	[c] : btcoa + pi <==> butpi + coa	-1000	1000	0
948	Lead (Pb+2) ABC transporter	PBt	atp[c] + h2o[c] + pb[c] --> adp[c] + h[c] + pb[e] + pi[c]	0	1000	0
949	pyruvate carboxylase	PC	[c] : atp + hco3 + pyr --> adp + h + oaa + pi	0	1000	0
950	precorrin-4 C11-methyltransferase	PC11M	[c] : amet + pre4 --> ahcys + h + pre5	0	1000	0
951	precorrin-3B C17-methyltransferase	PC17M	[c] : amet + pre3b --> ahcys + (3) h + pre4	0	1000	0
952	precorrin-2 C20-methyltransferase	PC20M	[c] : amet + dscl --> ahcys + h + pre3a	0	1000	0
953	precorrin-6A reductase	PC6AR	[c] : h + nadph + pre6a --> nadp + pre6b	0	1000	0
954	precorrin-6Y C5,15-methyltransferase (decarboxylating)	PC6YM	[c] : (2) amet + pre6b --> (2) ahcys + co2 + (2) h + pre8	0	1000	0
955	precorrin-8X methylmutase	PC8XM	[c] : h + pre8 --> hgbyr	0	1000	0
956	pyruvate dehydrogenase (dihydrolipoamide dehydrogenase)	PDHc	[c] : dhlam + nad --> h + lpam + nadh	0	1000	0
957	Phosphoenolpyruvate Carboxykinase (GTP)	PEPCK	[c] : gtp + oaa --> co2 + gdp + pep	0	1000	0
958	Peptidoglycan subunit synthesis	PEPGLY	[c] : PGPm1 + h + uaagmda --> PGP + co2 + udcpdp	0	1000	0
959	Phosphoethanolamine Cytidyltransferase	PETHCT	[c] : ctp + ethamp + h --> cdpea + ppi	0	1000	0
960	Phosphofructokinase	PFK	[c] : atp + f6p --> adp + fdp + h	0	1000	0
961	Phosphofructokinase	PFK_2	[c] : atp + tag6p_D --> adp + h + tagdp_D	0	1000	0
962	ATPSedoheptulose 7-phosphate 1-phosphotransferase	PFK_3	[c] : atp + s7p --> adp + h + s17bp	0	1000	0
963	pyruvate formate lyase	PFL	[c] : coa + pyr --> accoa + for	0	1000	0
964	phosphoglucosamine mutase	PGAMT	[c] : gam1p <==> gam6p	-1000	1000	0
965	3-Phospho-D-glycerateNAD+ 2-oxidoreductase	PGCDr	[c] : 3pg + nad <==> 3php + h + nadh	-1000	1000	0
966	Glucose-6-Phosphate Isomerase	PGI	[c] : g6p <==> f6p	-1000	1000	0
967	Phosphoglycerate Kinase	PGK	[c] : 3pg + atp <==> 13dpg + adp	-1000	1000	0
968	Phosphoglycerate Mutase	PGM	[c] : 2pg <==> 3pg	-1000	1000	0
969	Phosphoglucomutase	PGMT	[c] : g1p <==> g6p	-1000	1000	0
970	Polyglycerol-phosphate alpha-glucosyltransferase	PGPGT	[c] : prl45tca + (45) udpg <==> (45) h + prl45tcaglc + (45) udp	-1000	1000	0
971	phosphatidylglycerol phosphate phosphatase (n-C18:0)	PGPP180	[c] : h2o + pgp180 --> pg180 + pi	0	1000	0
972	anteisoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	PGPPAI17	[c] : h2o + pgpai17 --> pgai17 + pi	0	1000	0
973	isoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	PGPPI17	[c] : h2o + pgpi17 --> pgi17 + pi	0	1000	0
974	Phosphatidylglycerol synthase (n-C12:0)	PGSA120	[c] : cdpdddecg + glyc3p --> cmp + h + pgp120	0	1000	0
975	Phosphatidylglycerol synthase (n-C14:0)	PGSA140	[c] : cdpdtdecg + glyc3p --> cmp + h + pgp140	0	1000	0
976	Phosphatidylglycerol synthase (n-C14:1)	PGSA141	[c] : cdpdtdec7eg + glyc3p --> cmp + h + pgp141	0	1000	0
977	Phosphatidylglycerol synthase (n-C16:0)	PGSA160	[c] : cdpdhdecg + glyc3p --> cmp + h + pgp160	0	1000	0
978	Phosphatidylglycerol synthase (n-C16:1)	PGSA161	[c] : cdpdhdec9eg + glyc3p --> cmp + h + pgp161	0	1000	0
979	Phosphatidylglycerol synthase (n-C18:0)	PGSA180	[c] : cdpdodecg + glyc3p --> cmp + h + pgp180	0	1000	0
980	Phosphatidylglycerol synthase (n-C18:1)	PGSA181	[c] : cdpdodec11eg + glyc3p --> cmp + h + pgp181	0	1000	0
981	anteisopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAAI15	[c] : cdpdaipdecg + glyc3p --> cmp + h + pgpai15	0	1000	0
982	anteisoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAAI17	[c] : cdpdaihpdecg + glyc3p --> cmp + h + pgpai17	0	1000	0
983	isotetradecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI14	[c] : cdpditdecg + glyc3p --> cmp + h + pgpi14	0	1000	0
984	isopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI15	[c] : cdpdipdecg + glyc3p --> cmp + h + pgpi15	0	1000	0
985	isohexadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI16	[c] : cdpdihdecg + glyc3p --> cmp + h + pgpi16	0	1000	0
986	isoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI17	[c] : cdpdihpdecg + glyc3p --> cmp + h + pgpi17	0	1000	0
987	Phenylalanine Transaminase	PHETA1	[c] : akg + phe_L <==> glu_L + phpyr	-1000	1000	0
988	L-phenylalanine reversible transport via proton symport	PHEt2r	h[e] + phe_L[e] <==> h[c] + phe_L[c]	-1000	1000	0
989	2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.163)	PHYQS	[c] : amet + dmphqno <==> ahcys + h + phyQ	-1000	1000	0
990	phosphate transport via ABC system	PIabc	atp[c] + h2o[c] + pi[e] --> adp[c] + h[c] + (2) pi[c]	0	1000	0
991	PIt7ir	PIt7ir	(3) na1[e] + pi[e] --> (3) na1[c] + pi[c]	0	1000	0
992	Pyridoxine biosynthesis glutamine amidotransferase	PLPS	[c] : g3p + gln_L + ru5p_D --> glu_L + (3) h2o + h + pi + pydx5p	0	1000	0
993	Phosphomannomutase	PMANM	[c] : man1p <==> man6p	-1000	1000	0
994	phosphomethylpyrimidine kinase	PMPK	[c] : 4ampm + atp --> 2mahmp + adp	0	1000	0
995	hexadecanoyl-ACP[acyl-carrier-protein] transferase	PMTCOATA	[c] : coa + palmACP <==> ACP + pmtcoa	-1000	1000	0
996	Purine-Nucleoside Phosphorylase	PNP	[c] : pi + rnam <==> h + ncam + r1p	-1000	1000	0
997	Pantothenate Kinase	PNTK	[c] : atp + pnto_R --> 4ppan + adp + h	0	1000	0
998	Pantothenate sodium symporter	PNTOt4	na1[e] + pnto_R[e] --> na1[c] + pnto_R[c]	0	1000	0
999	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	POR4	[c] : accoa + co2 + fdxrd <==> coa + fdxox + h + pyr	-1000	1000	0
1000	Inorganic Diphosphatase	PPA	[c] : h2o + ppi --> h + (2) pi	0	1000	0
1001	Propionate kinase	PPAKr	[c] : adp + ppap <==> atp + ppa	-1000	1000	0
1002	Propionate transport via proton symport reversible	PPAt2r	h[c] + ppa[c] <==> h[e] + ppa[e]	-1000	1000	0
1003	Porphobilinogen Synthase	PPBNGS	[c] : (2) 5aop --> (2) h2o + h + ppbng	0	1000	0
1004	Phosphopantothenoylcysteine Decarboxylase	PPCDC	[c] : 4ppcys + h --> co2 + pan4p	0	1000	0
1005	phosphoenolpyruvate carboxykinase	PPCKr	[c] : atp + oaa <==> adp + co2 + pep	-1000	1000	0
1006	Pyruvate,phosphate dikinase.	PPDK	[c] : atp + pi + pyr --> amp + h + pep + ppi	0	1000	0
1007	Pyrophosphate:acetate phosphotransferase	PPIACPT	[c] : ac + ppi --> actp + pi	0	1000	0
1008	Phosphopentomutase	PPM	[c] : r1p <==> r5p	-1000	1000	0
1009	Phosphopantothenate-Cysteine Ligase	PPNCL3	[c] : 4ppan + atp + cys_L --> 4ppcys + amp + h + ppi	0	1000	0
1010	3-phenylpropionate transport via proton symport, reversible	PPPNt2r	h[e] + pppn[e] <==> h[c] + pppn[c]	-1000	1000	0
1011	trans-pentaprenyltranstransferase	PPTT	[c] : ipdp + pendp --> hexdp + ppi	0	1000	0
1012	phosphoribosylglycinamide synthetase	PRAGS	[c] : atp + gly + pram --> adp + gar + h + pi	0	1000	0
1013	phosphoribosylaminoimidazole synthase	PRAIS	[c] : atp + fpram --> adp + air + (2) h + pi	0	1000	0
1014	phosphoribosylaminoimidazolesuccinocarboxamide synthase	PRASCSi	[c] : 5aizc + asp_L + atp --> 25aics + adp + h + pi	0	1000	0
1015	Peroxidase (Multiple Substrates)	PRDX	[c] : h2o2 + meoh --> fald + (2) h2o	0	1000	0
1016	Phosphoribosylformylglycinamidine Synthase	PRFGS	[c] : atp + fgam + gln_L + h2o --> adp + fpram + glu_L + h + pi	0	1000	0
1017	L-ProlineNAD+ 5-Oxidoreductase	PRO1x	[c] : nad + pro_L --> 1pyr5c + (2) h + nadh	0	1000	0
1018	Proline Dehydrogenase	PROD2	[c] : fad + pro_L --> 1pyr5c + fadh2 + h	0	1000	0
1019	Proline dehydrogenase (trans-4-Hydroxy-L-proline)	PROD3	[c] : 4hpro_LT + fad <==> 1p3h5c + fadh2 + h	-1000	1000	0
1020	proline racemase	PROLR	[c] : pro_L <==> pro_D	-1000	1000	0
1021	L-proline transport via ABC system	PROabc	atp[c] + h2o[c] + pro_L[e] --> adp[c] + h[c] + pi[c] + pro_L[c]	0	1000	0
1022	L-Proline Reversible Transport via Proton Symport	PROt2r	h[e] + pro_L[e] <==> h[c] + pro_L[c]	-1000	1000	0
1023	Phosphoribosylpyrophosphate Synthetase	PRPPS	[c] : atp + r5p <==> amp + h + prpp	-1000	1000	0
1024	3-phosphoshikimate 1-carboxyvinyltransferase	PSCVT	[c] : pep + skm5p <==> 3psme + pi	-1000	1000	0
1025	Phosphatidylserine decarboxylase (n-C12:0)	PSD120	[c] : h + ps120 --> co2 + pe120	0	1000	0
1026	Phosphatidylserine decarboxylase (n-C14:0)	PSD140	[c] : h + ps140 --> co2 + pe140	0	1000	0
1027	Phosphatidylserine decarboxylase (n-C16:0)	PSD160	[c] : h + ps160 --> co2 + pe160	0	1000	0
1028	Phosphatidylserine decarboxylase (n-C18:0)	PSD180	[c] : h + ps180 --> co2 + pe180	0	1000	0
1029	Phosphatidylserine decarboxylase (n-C18:1)	PSD181	[c] : h + ps181 --> co2 + pe181	0	1000	0
1030	anteisoheptadecanoyl-phosphatidylserine decarboxylase	PSDAI17	[c] : h + psai17 --> co2 + peai17	0	1000	0
1031	isoheptadecanoyl-phosphatidylserine decarboxylase	PSDI17	[c] : h + psi17 --> co2 + pei17	0	1000	0
1032	Phosphoserine Phosphatase (L-Serine)	PSP_L	[c] : h2o + pser_L --> pi + ser_L	0	1000	0
1033	Phosphatidylserine syntase (n-C12:0)	PSSA120	[c] : cdpdddecg + ser_L --> cmp + h + ps120	0	1000	0
1034	Phosphatidylserine syntase (n-C14:0)	PSSA140	[c] : cdpdtdecg + ser_L --> cmp + h + ps140	0	1000	0
1035	Phosphatidylserine syntase (n-C16:0)	PSSA160	[c] : cdpdhdecg + ser_L --> cmp + h + ps160	0	1000	0
1036	Phosphatidylserine syntase (n-C18:0)	PSSA180	[c] : cdpdodecg + ser_L --> cmp + h + ps180	0	1000	0
1037	Phosphatidylserine syntase (n-C18:1)	PSSA181	[c] : cdpdodec11eg + ser_L --> cmp + h + ps181	0	1000	0
1038	anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAAI17	[c] : cdpdaihpdecg + ser_L --> cmp + h + psai17	0	1000	0
1039	isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAI17	[c] : cdpdihpdecg + ser_L --> cmp + h + psi17	0	1000	0
1040	Phosphate acetyltransferase	PTA2	[c] : pi + ppcoa --> coa + ppap	0	1000	0
1041	phosphotransacetylase	PTAr	[c] : accoa + pi <==> actp + coa	-1000	1000	0
1042	Phosphopantetheine Adenylyltransferase (Ec 2.7.7.3)	PTPAT	[c] : atp + h + pan4p --> dpcoa + ppi	0	1000	0
1043	Putrescine-ABC transport	PTRCabc	atp[c] + h2o[c] + ptrc[e] --> adp[c] + h[c] + pi[c] + ptrc[c]	0	1000	0
1044	Purine-Nucleoside Phosphorylase (Adenosine)	PUNP1	[c] : adn + pi <==> ade + r1p	-1000	1000	0
1045	Purine-Nucleoside Phosphorylase (Deoxyadenosine)	PUNP2	[c] : dad_2 + pi <==> 2dr1p + ade	-1000	1000	0
1046	Purine-Nucleoside Phosphorylase (Guanosine)	PUNP3	[c] : gsn + pi <==> gua + r1p	-1000	1000	0
1047	Purine-Nucleoside Phosphorylase (Deoxyguanosine)	PUNP4	[c] : dgsn + pi <==> 2dr1p + gua	-1000	1000	0
1048	Purine-Nucleoside Phosphorylase (Inosine)	PUNP5	[c] : ins + pi <==> hxan + r1p	-1000	1000	0
1049	Purine-Nucleoside Phosphorylase (Deoxyinosine)	PUNP6	[c] : din + pi <==> 2dr1p + hxan	-1000	1000	0
1050	Purine-Nucleoside Phosphorylase (Xanthosine)	PUNP7	[c] : pi + xtsn <==> r1p + xan	-1000	1000	0
1051	Pyridoxamine Kinase	PYDAMK	[c] : atp + pydam --> adp + h + pyam5p	0	1000	0
1052	Pyridoxamine transport via ECF transporter	PYDAMabc	atp[c] + h2o[c] + pydam[e] --> adp[c] + h[c] + pi[c] + pydam[c]	0	1000	0
1053	Pyridoxal Kinase	PYDXK	[c] : atp + pydx --> adp + h + pydx5p	0	1000	0
1054	Pyridoxine Kinase	PYDXNK	[c] : atp + pydxn --> adp + h + pdx5p	0	1000	0
1055	Pyridoxine transport via ECF transporter	PYDXNabc	atp[c] + h2o[c] + pydxn[e] --> adp[c] + h[c] + pi[c] + pydxn[c]	0	1000	0
1056	Pyridoxal transport via ECF transporter	PYDXabc	atp[c] + h2o[c] + pydx[e] --> adp[c] + h[c] + pi[c] + pydx[c]	0	1000	0
1057	Pyruvate Kinase	PYK	[c] : adp + h + pep --> atp + pyr	0	1000	0
1058	pyrimidine nucleoside phosphorylase cytosine	PYNP1r	[c] : csn + r1p <==> cytd + pi	-1000	1000	0
1059	Pyrimidine-Nucleoside Phosphorylase (Uracil)	PYNP2r	[c] : pi + uri <==> r1p + ura	-1000	1000	0
1060	S 2 Methyl 3 oxopropanoyl CoA pyruvate carboxyltransferase	PYRCT	[c] : mmcoa_S + pyr <==> oaa + ppcoa	-1000	1000	0
1061	Hydrogenobyrinate  <=> Hydrogenobyrinate a,c diamide	R05224	[c] : (2) atp + (2) gln_L + h2o + hgbyr --> (2) adp + (2) glu_L + h + hgbam + ppi	0	1000	0
1062	raffinose transport via ABC system (import)	RAFFabc	atp[c] + h2o[c] + raffin[e] --> adp[c] + h[c] + pi[c] + raffin[c]	0	1000	0
1063	Raffinose galactohydrolase	RAFGH	[c] : h2o + raffin --> gal + sucr	0	1000	0
1064	L-ribulose-5-phosphate 3-epimerase	RB5PE	[c] : ru5p_L <==> xu5p_L	-1000	1000	0
1065	Riboflavin Kinase	RBFK	[c] : atp + ribflv --> adp + fmn + h	0	1000	0
1066	riboflavin synthase	RBFSa	[c] : 4r5au + db4p --> dmlz + (2) h2o + pi	0	1000	0
1067	riboflavin synthase	RBFSb	[c] : (2) dmlz --> 4r5au + ribflv	0	1000	0
1068	Ribokinase	RBK	[c] : atp + rib_D --> adp + h + r5p	0	1000	0
1069	D-Ribulokinase	RBK_D	[c] : atp + rbl_D --> adp + h + ru5p_D	0	1000	0
1070	L-ribulokinase (L-ribulose)	RBK_L1	[c] : atp + rbl_L --> adp + h + ru5p_L	0	1000	0
1071	L-ribulose-phosphate 4-epimerase	RBP4E	[c] : ru5p_L <==> xu5p_D	-1000	1000	0
1072	Retinol Dehydrogenase (All-Trans)	RDH1	[c] : nad + retinol <==> h + nadh + retinal	-1000	1000	0
1073	RE1944C	RE1944C	[c] : atp + lipoate <==> CE5656 + ppi	-1000	1000	0
1074	S-ribosylhomocysteine cleavage enzyme	RHCCE	[c] : rhcys --> dhptd + hcys_L	0	1000	0
1075	D-ribose transport out via ABC system	RIBABCte	atp[c] + h2o[c] + rib_D[c] --> adp[c] + h[c] + pi[c] + rib_D[e]	0	1000	0
1076	riboflavin transport in via proton symport reversible	RIBFLVt2r	h[e] + ribflv[e] <==> h[c] + ribflv[c]	-1000	1000	0
1077	D-ribose transport via ABC system	RIBabc	atp[c] + h2o[c] + rib_D[e] --> adp[c] + h[c] + pi[c] + rib_D[c]	0	1000	0
1078	Ribonucleoside-Diphosphate Reductase (ADP)	RNDR1	[c] : adp + trdrd --> dadp + h2o + trdox	0	1000	0
1079	Ribonucleoside-Diphosphate Reductase (GDP)	RNDR2	[c] : gdp + trdrd --> dgdp + h2o + trdox	0	1000	0
1080	Ribonucleoside-Diphosphate Reductase (CDP)	RNDR3	[c] : cdp + trdrd --> dcdp + h2o + trdox	0	1000	0
1081	Ribonucleoside-Diphosphate Reductase (UDP)	RNDR4	[c] : trdrd + udp --> dudp + h2o + trdox	0	1000	0
1082	ribonucleoside-triphosphate reductase (ATP)	RNTR1	[c] : atp + trdrd --> datp + h2o + trdox	0	1000	0
1083	ribonucleoside-triphosphate reductase (GTP)	RNTR2	[c] : gtp + trdrd --> dgtp + h2o + trdox	0	1000	0
1084	ribonucleoside-triphosphate reductase (CTP)	RNTR3	[c] : ctp + trdrd --> dctp + h2o + trdox	0	1000	0
1085	ribonucleoside-triphosphate reductase (UTP)	RNTR4	[c] : trdrd + utp --> dutp + h2o + trdox	0	1000	0
1086	Ribulose 5-Phosphate 3-Epimerase	RPE	[c] : ru5p_D <==> xu5p_D	-1000	1000	0
1087	Ribose-5-Phosphate Isomerase	RPI	[c] : r5p <==> ru5p_D	-1000	1000	0
